user_id,item_id,event_type,created_at,destination_category,destination_popularity,cultural_score,adventure_score,relaxation_score,category_diversity,trust_score,user_total_feedback_count,is_strong_engagement,has_positive_feedback,label
user_123,dest_79,view,2026-03-23T23:03:05.431Z,mixed,0.516,0.814,0.223,0.784,0.901,0.529,43,0,1,1
user_5,dest_35,save,2026-03-17T04:17:53.948Z,adventure,0.173,0.453,0.729,0.508,0.466,0.801,35,1,1,1
user_103,dest_73,trip_click,2026-02-27T20:40:51.655Z,relaxation,0.296,0.658,0.833,0.212,0.791,0.761,44,1,1,1
user_82,dest_56,view,2026-03-21T11:32:55.867Z,mixed,0.175,0.382,0.741,0.593,0.278,0.637,43,0,1,1
user_154,dest_66,save,2026-02-26T18:36:15.159Z,adventure,0.876,0.578,0.860,0.251,0.836,0.681,28,1,0,1
user_66,dest_40,trip_click,2026-02-25T22:06:46.434Z,mixed,0.358,0.277,0.289,0.842,0.180,0.314,21,1,0,1
user_103,dest_95,book,2026-03-24T19:19:22.032Z,relaxation,0.458,0.658,0.833,0.212,0.791,0.761,44,1,0,1
user_106,dest_67,save,2026-03-15T19:20:19.513Z,cultural,0.409,0.363,0.392,0.341,0.436,0.817,31,1,0,1
user_71,dest_94,trip_click,2026-03-19T19:11:26.353Z,mixed,0.118,0.556,0.227,0.621,0.094,0.581,41,1,0,1
user_61,dest_18,view,2026-02-28T00:11:39.771Z,mixed,0.135,0.905,0.519,0.482,0.591,0.557,12,0,0,0
user_184,dest_3,book,2026-02-27T19:01:55.993Z,adventure,0.661,0.979,0.399,0.466,0.501,0.523,31,1,0,1
user_175,dest_19,save,2026-03-10T21:45:03.246Z,relaxation,0.898,0.715,0.608,0.695,0.441,0.530,49,1,0,1
user_94,dest_29,view,2026-03-16T11:07:31.908Z,cultural,0.232,0.975,0.427,0.466,0.351,0.864,9,0,1,1
user_78,dest_3,view,2026-03-21T01:29:13.622Z,adventure,0.661,0.542,0.715,0.295,0.062,0.542,15,0,0,0
user_30,dest_76,view,2026-03-24T22:26:30.495Z,cultural,0.913,0.469,0.372,0.879,0.071,0.881,29,0,1,1
user_187,dest_83,save_trip,2026-03-06T07:35:21.172Z,mixed,0.230,0.714,0.901,0.534,0.564,0.373,37,1,0,1
user_91,dest_37,view,2026-03-16T20:45:15.329Z,mixed,0.102,0.431,0.786,0.666,0.027,0.447,39,0,0,0
user_182,dest_20,view,2026-03-19T14:26:20.253Z,adventure,0.109,0.582,0.334,0.246,0.421,0.339,19,0,0,0
user_67,dest_32,book,2026-02-26T02:14:23.841Z,cultural,0.037,0.574,0.279,0.760,0.305,0.664,46,1,1,1
user_178,dest_79,view,2026-03-13T07:37:24.150Z,mixed,0.516,0.321,0.555,0.866,0.264,0.412,27,0,0,0
user_136,dest_47,view,2026-03-25T18:39:37.734Z,cultural,0.680,0.441,0.272,0.706,0.312,0.570,50,0,1,1
user_73,dest_21,view,2026-03-23T13:07:02.348Z,relaxation,0.612,0.816,0.692,0.230,0.512,0.846,34,0,1,1
user_50,dest_34,view,2026-03-05T21:08:59.568Z,adventure,0.202,0.652,0.719,0.722,0.908,0.816,17,0,0,0
user_3,dest_14,save,2026-03-13T12:53:24.168Z,cultural,0.002,0.229,0.708,0.678,0.850,0.538,48,1,0,1
user_180,dest_97,view,2026-03-26T11:08:45.982Z,cultural,0.668,0.273,0.279,0.711,0.611,0.887,30,0,1,1
user_77,dest_16,book,2026-03-25T22:35:58.979Z,relaxation,0.677,0.511,0.245,0.491,0.509,0.734,42,1,0,1
user_122,dest_71,view,2026-03-21T02:06:13.340Z,relaxation,0.681,0.240,0.725,0.926,0.106,0.317,26,0,0,0
user_162,dest_94,view,2026-03-22T02:36:46.235Z,mixed,0.118,0.737,0.444,0.574,0.031,0.386,49,0,0,0
user_110,dest_85,view,2026-03-19T03:05:37.048Z,mixed,0.524,0.670,0.719,0.749,0.891,0.555,23,0,0,0
user_166,dest_19,book,2026-03-01T10:02:01.583Z,relaxation,0.898,0.917,0.430,0.465,0.139,0.403,7,1,1,1
user_187,dest_23,view,2026-03-06T11:59:24.987Z,adventure,0.924,0.714,0.901,0.534,0.564,0.373,37,0,0,0
user_53,dest_92,save,2026-03-13T23:38:51.993Z,adventure,0.747,0.534,0.794,0.988,0.945,0.817,48,1,0,1
user_52,dest_47,view,2026-03-06T11:14:05.517Z,cultural,0.680,0.340,0.676,0.518,0.798,0.571,48,0,0,0
user_4,dest_57,view,2026-03-08T21:37:43.021Z,mixed,0.833,0.491,0.965,0.500,0.039,0.679,18,0,1,1
user_140,dest_51,book,2026-03-08T02:35:42.419Z,mixed,0.666,0.415,0.651,0.628,0.214,0.334,38,1,1,1
user_159,dest_99,trip_click,2026-03-20T18:10:39.723Z,adventure,0.292,0.742,0.582,0.642,0.091,0.511,18,1,0,1
user_111,dest_74,view,2026-03-09T11:49:05.334Z,relaxation,0.107,0.541,0.781,0.647,0.741,0.569,23,0,0,0
user_146,dest_82,save_trip,2026-03-16T16:08:15.540Z,adventure,0.513,0.988,0.761,0.765,0.096,0.325,50,1,0,1
user_173,dest_33,view,2026-03-18T21:59:45.077Z,relaxation,0.784,0.878,0.333,0.473,0.343,0.305,4,0,0,0
user_179,dest_38,save,2026-03-04T13:09:24.822Z,relaxation,0.369,0.740,0.612,0.452,0.359,0.496,32,1,0,1
user_60,dest_49,view,2026-03-05T13:03:12.878Z,adventure,0.998,0.885,0.401,0.570,0.979,0.733,18,0,1,1
user_154,dest_21,view,2026-02-28T20:39:09.686Z,relaxation,0.612,0.578,0.860,0.251,0.836,0.681,28,0,0,0
user_157,dest_79,view,2026-02-28T10:28:12.174Z,mixed,0.516,0.651,0.535,0.899,0.270,0.468,6,0,0,0
user_166,dest_29,view,2026-03-15T12:23:03.974Z,cultural,0.232,0.917,0.430,0.465,0.139,0.403,7,0,1,1
user_71,dest_8,view,2026-02-26T14:22:27.183Z,cultural,0.494,0.556,0.227,0.621,0.094,0.581,41,0,1,1
user_46,dest_60,save,2026-03-27T04:26:32.358Z,mixed,0.516,0.355,0.719,0.687,0.630,0.557,45,1,0,1
user_75,dest_20,trip_click,2026-03-08T15:37:38.827Z,adventure,0.109,0.438,0.503,0.768,0.512,0.644,44,1,0,1
user_84,dest_84,view,2026-03-23T07:35:29.362Z,cultural,0.802,0.628,0.388,0.211,0.548,0.314,29,0,0,0
user_32,dest_92,view,2026-03-22T11:54:42.784Z,adventure,0.747,0.809,0.629,0.437,0.695,0.775,12,0,0,0
user_70,dest_5,book,2026-03-20T01:02:21.282Z,relaxation,0.421,0.816,0.278,0.218,0.958,0.499,50,1,0,1
user_158,dest_16,view,2026-03-11T12:02:27.874Z,relaxation,0.677,0.783,0.713,0.383,0.494,0.377,13,0,0,0
user_117,dest_59,view,2026-03-06T05:34:23.750Z,adventure,0.746,0.405,0.431,0.725,0.886,0.505,1,0,0,0
user_69,dest_80,view,2026-03-22T03:22:01.854Z,cultural,0.921,0.426,0.768,0.784,0.406,0.318,20,0,1,1
user_39,dest_46,view,2026-02-28T16:36:13.660Z,mixed,0.807,0.819,0.707,0.487,0.641,0.839,24,0,1,1
user_97,dest_64,view,2026-03-10T14:03:07.460Z,relaxation,0.331,0.613,0.674,0.710,0.767,0.673,45,0,0,0
user_67,dest_39,view,2026-03-06T12:22:10.397Z,mixed,0.901,0.574,0.279,0.760,0.305,0.664,46,0,0,0
user_138,dest_71,trip_click,2026-03-22T09:30:16.503Z,relaxation,0.681,0.716,0.362,0.895,0.378,0.722,34,1,1,1
user_5,dest_70,view,2026-03-12T14:24:11.230Z,adventure,0.314,0.453,0.729,0.508,0.466,0.801,35,0,1,1
user_158,dest_6,view,2026-03-21T10:26:36.797Z,mixed,0.053,0.783,0.713,0.383,0.494,0.377,13,0,1,1
user_198,dest_34,view,2026-03-22T11:48:38.066Z,adventure,0.202,0.971,0.349,0.324,0.621,0.775,2,0,1,1
user_180,dest_36,save_trip,2026-03-17T19:14:51.725Z,adventure,0.235,0.273,0.279,0.711,0.611,0.887,30,1,1,1
user_197,dest_70,book,2026-03-07T21:00:44.087Z,adventure,0.314,0.437,0.218,0.954,0.831,0.588,12,1,0,1
user_144,dest_58,book,2026-03-06T00:51:44.055Z,cultural,0.708,0.243,0.510,0.206,0.346,0.686,24,1,1,1
user_157,dest_76,trip_click,2026-03-11T08:45:05.124Z,cultural,0.913,0.651,0.535,0.899,0.270,0.468,6,1,0,1
user_47,dest_94,view,2026-03-13T08:01:57.148Z,mixed,0.118,0.229,0.464,0.606,0.980,0.683,9,0,1,1
user_96,dest_51,view,2026-03-07T21:10:48.435Z,mixed,0.666,0.470,0.563,0.783,0.273,0.599,33,0,0,0
user_68,dest_70,view,2026-03-10T03:43:45.963Z,adventure,0.314,0.564,0.288,0.324,0.709,0.805,27,0,0,0
user_55,dest_83,view,2026-03-04T23:41:51.670Z,mixed,0.230,0.346,0.349,0.616,0.712,0.529,32,0,1,1
user_81,dest_57,save_trip,2026-03-09T11:50:02.090Z,mixed,0.833,0.783,0.568,0.348,0.606,0.578,8,1,1,1
user_8,dest_64,view,2026-03-23T20:14:16.672Z,relaxation,0.331,0.680,0.719,0.347,0.197,0.349,43,0,0,0
user_82,dest_48,book,2026-03-11T06:36:12.258Z,cultural,0.773,0.382,0.741,0.593,0.278,0.637,43,1,0,1
user_125,dest_9,view,2026-03-21T12:33:15.173Z,relaxation,0.409,0.651,0.614,0.236,0.281,0.719,32,0,1,1
user_103,dest_73,view,2026-03-18T02:23:27.398Z,relaxation,0.296,0.658,0.833,0.212,0.791,0.761,44,0,0,0
user_128,dest_90,save_trip,2026-03-07T21:20:00.125Z,cultural,0.048,0.550,0.901,0.711,0.166,0.735,4,1,0,1
user_97,dest_100,view,2026-03-10T03:11:37.870Z,mixed,0.684,0.613,0.674,0.710,0.767,0.673,45,0,0,0
user_164,dest_58,view,2026-02-27T03:35:08.466Z,cultural,0.708,0.645,0.616,0.831,0.896,0.793,1,0,0,0
user_44,dest_96,save_trip,2026-03-19T17:53:52.445Z,mixed,0.579,0.574,0.330,0.903,0.354,0.649,10,1,1,1
user_56,dest_85,trip_click,2026-03-02T07:06:37.534Z,mixed,0.524,0.330,0.633,0.352,0.766,0.793,26,1,0,1
user_173,dest_11,save_trip,2026-03-02T12:57:09.517Z,cultural,0.664,0.878,0.333,0.473,0.343,0.305,4,1,1,1
user_62,dest_42,view,2026-03-23T15:47:38.231Z,mixed,0.256,0.756,0.735,0.341,0.845,0.701,10,0,1,1
user_129,dest_54,save,2026-03-08T07:24:53.796Z,mixed,0.492,0.457,0.878,0.604,0.370,0.628,45,1,0,1
user_175,dest_35,trip_click,2026-03-03T15:43:26.559Z,adventure,0.173,0.715,0.608,0.695,0.441,0.530,49,1,0,1
user_102,dest_5,view,2026-03-23T15:14:07.655Z,relaxation,0.421,0.881,0.579,0.513,0.432,0.730,2,0,0,0
user_191,dest_93,trip_click,2026-03-25T01:51:07.722Z,relaxation,0.842,0.206,0.413,0.702,0.693,0.744,28,1,0,1
user_172,dest_56,trip_click,2026-03-03T13:50:28.614Z,mixed,0.175,0.574,0.212,0.881,0.768,0.796,20,1,0,1
user_143,dest_90,view,2026-03-11T13:57:37.867Z,cultural,0.048,0.352,0.639,0.445,0.972,0.853,50,0,0,0
user_110,dest_85,book,2026-03-18T12:20:55.981Z,mixed,0.524,0.670,0.719,0.749,0.891,0.555,23,1,0,1
user_122,dest_30,book,2026-03-19T18:04:29.732Z,mixed,0.922,0.240,0.725,0.926,0.106,0.317,26,1,0,1
user_78,dest_69,view,2026-03-08T21:10:34.942Z,relaxation,0.190,0.542,0.715,0.295,0.062,0.542,15,0,0,0
user_158,dest_63,view,2026-03-24T14:20:11.079Z,mixed,0.638,0.783,0.713,0.383,0.494,0.377,13,0,1,1
user_177,dest_95,save_trip,2026-03-27T11:26:44.428Z,relaxation,0.458,0.450,0.729,0.565,0.601,0.554,15,1,1,1
user_154,dest_92,save_trip,2026-03-04T07:06:55.688Z,adventure,0.747,0.578,0.860,0.251,0.836,0.681,28,1,0,1
user_94,dest_58,save_trip,2026-03-15T07:37:17.412Z,cultural,0.708,0.975,0.427,0.466,0.351,0.864,9,1,1,1
user_107,dest_75,view,2026-03-11T07:22:24.161Z,mixed,0.532,0.238,0.691,0.748,0.718,0.501,5,0,0,0
user_185,dest_91,view,2026-03-16T21:29:36.527Z,cultural,0.181,0.631,0.201,0.228,0.851,0.592,16,0,0,0
user_141,dest_87,view,2026-03-08T23:13:06.255Z,adventure,0.809,0.408,0.943,0.379,0.662,0.474,1,0,1,1
user_92,dest_82,view,2026-03-25T18:53:40.860Z,adventure,0.513,0.770,0.769,0.682,0.392,0.748,13,0,0,0
user_42,dest_84,view,2026-03-08T21:33:53.128Z,cultural,0.802,0.588,0.357,0.203,0.668,0.535,22,0,1,1
user_80,dest_82,save,2026-03-03T14:49:41.113Z,adventure,0.513,0.694,0.719,0.360,0.712,0.865,38,1,0,1
user_57,dest_78,view,2026-03-20T13:41:22.801Z,relaxation,0.018,0.617,0.371,0.380,0.625,0.373,29,0,0,0
user_192,dest_96,book,2026-03-23T20:13:34.851Z,mixed,0.579,0.301,0.622,0.637,0.598,0.357,45,1,0,1
user_20,dest_88,view,2026-03-19T00:24:23.752Z,adventure,0.293,0.390,0.712,0.286,0.008,0.822,45,0,0,0
user_116,dest_25,view,2026-03-05T23:57:36.970Z,mixed,0.412,0.566,0.355,0.721,0.756,0.620,26,0,0,0
user_30,dest_96,save_trip,2026-02-28T04:53:49.883Z,mixed,0.579,0.469,0.372,0.879,0.071,0.881,29,1,1,1
user_80,dest_93,view,2026-03-12T01:22:20.298Z,relaxation,0.842,0.694,0.719,0.360,0.712,0.865,38,0,0,0
user_39,dest_73,view,2026-03-04T06:08:48.282Z,relaxation,0.296,0.819,0.707,0.487,0.641,0.839,24,0,0,0
user_1,dest_47,trip_click,2026-03-17T07:12:59.123Z,cultural,0.680,0.350,0.962,0.586,0.426,0.716,2,1,0,1
user_131,dest_71,book,2026-03-26T11:49:53.070Z,relaxation,0.681,0.408,0.759,0.386,0.430,0.422,5,1,1,1
user_110,dest_66,save_trip,2026-03-12T10:54:14.178Z,adventure,0.876,0.670,0.719,0.749,0.891,0.555,23,1,0,1
user_142,dest_68,trip_click,2026-03-14T14:45:51.988Z,cultural,0.845,0.442,0.280,0.799,0.000,0.363,22,1,0,1
user_133,dest_58,view,2026-03-01T05:08:54.350Z,cultural,0.708,0.716,0.279,0.947,0.207,0.863,9,0,1,1
user_115,dest_19,save_trip,2026-03-25T06:07:59.724Z,relaxation,0.898,0.767,0.657,0.205,0.808,0.648,42,1,0,1
user_72,dest_17,book,2026-03-11T05:00:26.184Z,adventure,0.178,0.972,0.346,0.328,0.108,0.322,31,1,0,1
user_45,dest_50,trip_click,2026-03-12T06:54:57.057Z,relaxation,0.981,0.854,0.618,0.567,0.258,0.643,44,1,1,1
user_153,dest_9,view,2026-03-05T10:05:16.346Z,relaxation,0.409,0.623,0.995,0.245,0.673,0.815,43,0,1,1
user_158,dest_29,view,2026-03-17T10:17:03.670Z,cultural,0.232,0.783,0.713,0.383,0.494,0.377,13,0,1,1
user_45,dest_9,view,2026-03-23T08:48:35.104Z,relaxation,0.409,0.854,0.618,0.567,0.258,0.643,44,0,0,0
user_146,dest_81,view,2026-03-07T16:56:23.911Z,mixed,0.404,0.988,0.761,0.765,0.096,0.325,50,0,0,0
user_154,dest_53,view,2026-03-14T10:20:45.896Z,mixed,0.196,0.578,0.860,0.251,0.836,0.681,28,0,0,0
user_153,dest_56,view,2026-03-23T09:23:54.374Z,mixed,0.175,0.623,0.995,0.245,0.673,0.815,43,0,1,1
user_96,dest_3,view,2026-03-11T18:39:05.302Z,adventure,0.661,0.470,0.563,0.783,0.273,0.599,33,0,1,1
user_51,dest_99,view,2026-03-18T13:17:56.785Z,adventure,0.292,0.998,0.378,0.553,0.463,0.472,42,0,1,1
user_196,dest_92,view,2026-03-19T13:54:00.455Z,adventure,0.747,0.493,0.762,0.651,0.473,0.512,48,0,0,0
user_109,dest_37,save,2026-02-27T19:27:51.723Z,mixed,0.102,0.341,0.580,0.240,0.353,0.304,3,1,0,1
user_45,dest_45,view,2026-03-17T22:31:10.028Z,relaxation,0.330,0.854,0.618,0.567,0.258,0.643,44,0,0,0
user_39,dest_86,view,2026-03-07T02:22:02.892Z,adventure,0.545,0.819,0.707,0.487,0.641,0.839,24,0,1,1
user_144,dest_19,view,2026-02-28T01:14:38.911Z,relaxation,0.898,0.243,0.510,0.206,0.346,0.686,24,0,0,0
user_4,dest_91,view,2026-03-12T07:06:43.557Z,cultural,0.181,0.491,0.965,0.500,0.039,0.679,18,0,1,1
user_164,dest_55,save_trip,2026-03-08T06:52:55.825Z,mixed,0.554,0.645,0.616,0.831,0.896,0.793,1,1,1,1
user_77,dest_6,save_trip,2026-03-13T10:16:15.328Z,mixed,0.053,0.511,0.245,0.491,0.509,0.734,42,1,0,1
user_50,dest_63,view,2026-03-23T08:54:44.405Z,mixed,0.638,0.652,0.719,0.722,0.908,0.816,17,0,1,1
user_68,dest_18,view,2026-03-01T19:11:14.504Z,mixed,0.135,0.564,0.288,0.324,0.709,0.805,27,0,0,0
user_62,dest_1,book,2026-03-07T12:56:21.875Z,mixed,0.520,0.756,0.735,0.341,0.845,0.701,10,1,1,1
user_39,dest_30,view,2026-02-27T17:25:46.661Z,mixed,0.922,0.819,0.707,0.487,0.641,0.839,24,0,1,1
user_116,dest_48,view,2026-03-02T14:23:50.729Z,cultural,0.773,0.566,0.355,0.721,0.756,0.620,26,0,0,0
user_27,dest_10,view,2026-03-16T03:02:36.020Z,cultural,0.292,0.828,0.331,0.643,0.258,0.609,38,0,0,0
user_5,dest_2,view,2026-02-26T02:48:52.751Z,relaxation,0.592,0.453,0.729,0.508,0.466,0.801,35,0,0,0
user_172,dest_43,book,2026-03-22T03:10:43.682Z,adventure,0.661,0.574,0.212,0.881,0.768,0.796,20,1,0,1
user_97,dest_75,save_trip,2026-03-14T16:46:58.258Z,mixed,0.532,0.613,0.674,0.710,0.767,0.673,45,1,0,1
user_79,dest_31,book,2026-03-25T07:05:20.088Z,mixed,0.823,0.710,0.377,0.543,0.156,0.330,40,1,0,1
user_96,dest_78,view,2026-03-26T21:35:05.687Z,relaxation,0.018,0.470,0.563,0.783,0.273,0.599,33,0,0,0
user_172,dest_96,view,2026-03-19T00:59:58.987Z,mixed,0.579,0.574,0.212,0.881,0.768,0.796,20,0,0,0
user_139,dest_11,trip_click,2026-03-18T13:07:59.010Z,cultural,0.664,0.328,0.606,0.799,0.166,0.891,39,1,1,1
user_104,dest_7,save_trip,2026-02-26T17:25:27.408Z,cultural,0.052,0.366,0.676,0.670,0.727,0.517,35,1,0,1
user_44,dest_97,view,2026-03-24T09:15:31.736Z,cultural,0.668,0.574,0.330,0.903,0.354,0.649,10,0,1,1
user_161,dest_31,trip_click,2026-03-13T08:08:19.862Z,mixed,0.823,0.914,0.753,0.281,0.229,0.653,32,1,1,1
user_109,dest_90,save_trip,2026-03-05T08:36:25.954Z,cultural,0.048,0.341,0.580,0.240,0.353,0.304,3,1,0,1
user_117,dest_32,save,2026-03-09T19:53:07.084Z,cultural,0.037,0.405,0.431,0.725,0.886,0.505,1,1,0,1
user_52,dest_74,save_trip,2026-03-06T03:31:23.060Z,relaxation,0.107,0.340,0.676,0.518,0.798,0.571,48,1,0,1
user_131,dest_39,save,2026-03-19T13:51:27.005Z,mixed,0.901,0.408,0.759,0.386,0.430,0.422,5,1,0,1
user_126,dest_100,save,2026-03-23T19:14:46.411Z,mixed,0.684,0.740,0.555,0.510,0.891,0.811,29,1,1,1
user_165,dest_20,save_trip,2026-03-19T03:00:00.267Z,adventure,0.109,0.652,0.952,0.358,0.576,0.510,8,1,1,1
user_182,dest_50,save,2026-03-06T02:29:11.834Z,relaxation,0.981,0.582,0.334,0.246,0.421,0.339,19,1,1,1
user_13,dest_85,save,2026-03-24T12:55:28.227Z,mixed,0.524,0.940,0.364,0.628,0.488,0.803,34,1,1,1
user_41,dest_29,view,2026-03-26T11:54:26.632Z,cultural,0.232,0.729,0.517,0.762,0.902,0.530,14,0,1,1
user_23,dest_79,view,2026-03-01T04:23:42.398Z,mixed,0.516,0.339,0.770,0.623,0.550,0.550,13,0,0,0
user_35,dest_48,view,2026-03-13T03:32:20.726Z,cultural,0.773,0.535,0.837,0.330,0.560,0.492,39,0,0,0
user_170,dest_56,view,2026-03-16T08:44:19.905Z,mixed,0.175,0.674,0.771,0.547,0.820,0.486,23,0,0,0
user_193,dest_49,view,2026-03-18T15:23:47.977Z,adventure,0.998,0.545,0.600,0.799,0.364,0.441,47,0,0,0
user_11,dest_3,trip_click,2026-03-07T14:07:32.875Z,adventure,0.661,0.418,0.856,0.344,0.255,0.686,26,1,1,1
user_155,dest_94,book,2026-02-26T11:10:43.802Z,mixed,0.118,0.725,0.257,0.394,0.994,0.707,11,1,1,1
user_48,dest_21,view,2026-03-07T09:03:00.123Z,relaxation,0.612,0.332,0.385,0.502,0.387,0.499,46,0,0,0
user_16,dest_76,save_trip,2026-03-06T15:40:59.658Z,cultural,0.913,0.293,0.921,0.494,0.742,0.349,29,1,0,1
user_151,dest_96,view,2026-03-13T02:51:04.692Z,mixed,0.579,0.650,0.503,0.703,0.265,0.375,7,0,1,1
user_30,dest_93,save_trip,2026-03-25T04:01:49.965Z,relaxation,0.842,0.469,0.372,0.879,0.071,0.881,29,1,1,1
user_152,dest_88,view,2026-03-12T04:47:15.144Z,adventure,0.293,0.858,0.436,0.654,0.999,0.417,29,0,0,0
user_62,dest_90,view,2026-03-13T10:20:42.280Z,cultural,0.048,0.756,0.735,0.341,0.845,0.701,10,0,0,0
user_143,dest_50,view,2026-03-24T20:56:43.056Z,relaxation,0.981,0.352,0.639,0.445,0.972,0.853,50,0,0,0
user_52,dest_38,save,2026-03-03T11:32:33.725Z,relaxation,0.369,0.340,0.676,0.518,0.798,0.571,48,1,1,1
user_59,dest_38,view,2026-03-12T02:17:14.132Z,relaxation,0.369,0.683,0.485,0.705,0.968,0.847,35,0,0,0
user_157,dest_38,view,2026-02-27T11:56:33.544Z,relaxation,0.369,0.651,0.535,0.899,0.270,0.468,6,0,0,0
user_18,dest_8,trip_click,2026-03-23T21:15:17.330Z,cultural,0.494,0.245,0.739,0.464,0.851,0.492,44,1,1,1
user_68,dest_23,save_trip,2026-03-22T09:58:23.606Z,adventure,0.924,0.564,0.288,0.324,0.709,0.805,27,1,0,1
user_43,dest_46,view,2026-03-11T21:44:13.471Z,mixed,0.807,0.689,0.278,0.682,0.310,0.679,45,0,1,1
user_185,dest_88,save_trip,2026-03-10T11:30:48.235Z,adventure,0.293,0.631,0.201,0.228,0.851,0.592,16,1,0,1
user_82,dest_55,trip_click,2026-03-25T22:34:59.564Z,mixed,0.554,0.382,0.741,0.593,0.278,0.637,43,1,1,1
user_162,dest_81,view,2026-03-20T22:49:10.102Z,mixed,0.404,0.737,0.444,0.574,0.031,0.386,49,0,0,0
user_128,dest_45,save,2026-03-01T18:48:22.560Z,relaxation,0.330,0.550,0.901,0.711,0.166,0.735,4,1,0,1
user_64,dest_22,view,2026-03-15T10:40:38.946Z,relaxation,0.929,0.551,0.505,0.692,0.335,0.375,31,0,0,0
user_45,dest_21,view,2026-03-04T11:04:14.273Z,relaxation,0.612,0.854,0.618,0.567,0.258,0.643,44,0,1,1
user_123,dest_21,trip_click,2026-03-18T14:11:57.365Z,relaxation,0.612,0.814,0.223,0.784,0.901,0.529,43,1,1,1
user_5,dest_33,view,2026-03-16T06:16:20.888Z,relaxation,0.784,0.453,0.729,0.508,0.466,0.801,35,0,0,0
user_17,dest_20,view,2026-03-18T21:41:48.191Z,adventure,0.109,0.610,0.955,0.713,0.434,0.587,31,0,0,0
user_42,dest_69,trip_click,2026-03-12T00:22:34.507Z,relaxation,0.190,0.588,0.357,0.203,0.668,0.535,22,1,1,1
user_149,dest_12,view,2026-03-25T14:44:47.466Z,cultural,0.815,0.524,0.400,0.948,0.831,0.459,24,0,0,0
user_140,dest_92,view,2026-03-21T00:23:33.250Z,adventure,0.747,0.415,0.651,0.628,0.214,0.334,38,0,0,0
user_27,dest_87,trip_click,2026-03-20T13:10:47.478Z,adventure,0.809,0.828,0.331,0.643,0.258,0.609,38,1,0,1
user_149,dest_77,view,2026-03-21T04:29:15.695Z,adventure,0.882,0.524,0.400,0.948,0.831,0.459,24,0,0,0
user_72,dest_85,view,2026-03-01T11:16:58.934Z,mixed,0.524,0.972,0.346,0.328,0.108,0.322,31,0,0,0
user_184,dest_87,view,2026-03-02T04:14:48.675Z,adventure,0.809,0.979,0.399,0.466,0.501,0.523,31,0,1,1
user_93,dest_75,save_trip,2026-03-08T21:38:39.507Z,mixed,0.532,0.307,0.641,0.447,0.564,0.785,44,1,0,1
user_97,dest_27,book,2026-03-26T12:14:52.195Z,cultural,0.284,0.613,0.674,0.710,0.767,0.673,45,1,0,1
user_152,dest_12,trip_click,2026-03-22T05:37:46.878Z,cultural,0.815,0.858,0.436,0.654,0.999,0.417,29,1,1,1
user_67,dest_20,view,2026-02-26T01:43:23.287Z,adventure,0.109,0.574,0.279,0.760,0.305,0.664,46,0,0,0
user_5,dest_12,trip_click,2026-03-12T09:56:21.686Z,cultural,0.815,0.453,0.729,0.508,0.466,0.801,35,1,1,1
user_91,dest_41,book,2026-03-15T18:06:08.045Z,relaxation,0.335,0.431,0.786,0.666,0.027,0.447,39,1,0,1
user_170,dest_86,trip_click,2026-03-02T09:44:24.301Z,adventure,0.545,0.674,0.771,0.547,0.820,0.486,23,1,1,1
user_35,dest_12,save_trip,2026-03-10T02:34:05.381Z,cultural,0.815,0.535,0.837,0.330,0.560,0.492,39,1,0,1
user_7,dest_19,save_trip,2026-03-21T01:42:14.325Z,relaxation,0.898,0.273,0.388,0.914,0.791,0.725,2,1,0,1
user_96,dest_77,view,2026-03-19T17:28:33.101Z,adventure,0.882,0.470,0.563,0.783,0.273,0.599,33,0,0,0
user_140,dest_67,view,2026-03-19T09:51:36.931Z,cultural,0.409,0.415,0.651,0.628,0.214,0.334,38,0,1,1
user_146,dest_24,trip_click,2026-03-19T15:20:54.629Z,mixed,0.758,0.988,0.761,0.765,0.096,0.325,50,1,0,1
user_129,dest_88,view,2026-03-16T02:20:04.012Z,adventure,0.293,0.457,0.878,0.604,0.370,0.628,45,0,1,1
user_177,dest_51,trip_click,2026-03-13T09:20:16.057Z,mixed,0.666,0.450,0.729,0.565,0.601,0.554,15,1,0,1
user_107,dest_60,view,2026-02-28T07:10:50.449Z,mixed,0.516,0.238,0.691,0.748,0.718,0.501,5,0,1,1
user_134,dest_65,save,2026-03-15T17:40:30.966Z,adventure,0.662,0.791,0.661,0.538,0.307,0.459,27,1,0,1
user_194,dest_58,trip_click,2026-03-06T10:58:18.856Z,cultural,0.708,0.311,0.683,0.772,0.208,0.621,35,1,0,1
user_140,dest_49,trip_click,2026-03-05T16:12:39.838Z,adventure,0.998,0.415,0.651,0.628,0.214,0.334,38,1,1,1
user_104,dest_16,view,2026-03-26T02:18:33.387Z,relaxation,0.677,0.366,0.676,0.670,0.727,0.517,35,0,0,0
user_167,dest_57,view,2026-03-02T13:40:47.015Z,mixed,0.833,0.326,0.781,0.534,0.096,0.316,3,0,1,1
user_143,dest_65,trip_click,2026-02-27T14:03:25.130Z,adventure,0.662,0.352,0.639,0.445,0.972,0.853,50,1,0,1
user_63,dest_84,trip_click,2026-02-28T04:21:24.322Z,cultural,0.802,0.542,0.453,0.694,0.330,0.367,31,1,0,1
user_157,dest_45,save_trip,2026-02-27T05:38:45.130Z,relaxation,0.330,0.651,0.535,0.899,0.270,0.468,6,1,1,1
