user_id,item_id,event_type,created_at,destination_category,event_weight,recency_weight,days_ago,interest_sightseeing,interest_culture,interest_history,interest_nature,interest_beach,interest_adventure,interest_relaxation,interest_strength,booking_rate,save_rate,exploration_rate,conversion_rate,travel_pace_preference,category_loyalty_score,user_unique_dests,user_active_days,feedback_positivity_rate,fb_rate_sightseeing,fb_rate_culture,fb_rate_history,fb_rate_nature,fb_rate_beach,fb_rate_adventure,fb_rate_relaxation,dest_feedback_rate,dest_pos_feedback_count,dest_total_feedback,cat_usage_share_sightseeing,cat_usage_share_culture,cat_usage_share_history,cat_usage_share_nature,cat_usage_share_beach,cat_usage_share_adventure,cat_usage_share_relaxation,cat_recency_sightseeing,cat_recency_culture,cat_recency_history,cat_recency_nature,cat_recency_beach,cat_recency_adventure,cat_recency_relaxation,aggregate_feedback_rating,booked_users_norm,weighted_engagement_norm,Sightseeing_dest_score,Culture_dest_score,History_dest_score,Nature_dest_score,Beach_dest_score,Adventure_dest_score,Relaxation_dest_score,click_frequency,user_item_affinity,category_diversity,trust_score,user_total_feedback_count,label
user_155,dest_61,trip_click,2026-03-05 03:47:31.985000+00:00,Nature,1,0.327,22.35506163,0.815,0.5462,0.4422,0.5071,0.0455,0.4247,0.221,0.7613,0.2105,0.1053,0.4211,0.2105,1,0.06,0.7777,0.933,0.4211,0.5,0.5,0.6667,0.3333,0,0.25,0.4157,0.4516,0.7556,0.614,0.2105,0.2105,0.1579,0.1579,0.0526,0.2105,0,0.0222,0.018,0.6069,0.6197,0.055,0.0353,1,0.241,0.3,0.6159,0.48,0,0,0.7,0,0.62,0,0.6309,0.5084,0.994,0.707,0.5532,1
user_54,dest_21,trip_click,2026-03-09 10:30:44.708000+00:00,Sightseeing,1,0.405,18.07505326,0.8815,0.573,0.3491,0.5425,0.2758,0.1845,0.6077,0.784,0,0.2,0.5,0.1,0,0.317,0.2642,0.2044,0.5,0.6667,0.6667,0,0.5,0,0.4157,0.4157,0.3947,0.7925,0.8724,0.3,0.3,0.1,0.2,0.1,0,0,0.3008,0.226,0.3015,0.6096,0.6978,1,1,0.4337,0.3,0.7285,0.8,0.52,0,0.68,0,0,0.75,0.6309,0.7953,0.552,0.39,1,1
user_9,dest_70,view,2026-03-07 15:23:38.983000+00:00,Sightseeing,0.5,0.3702,19.8716473,0.7907,0.254,0.0894,0.7512,0.7339,0.7784,0.4736,0.5364,0.125,0.3125,0.5,0.3125,1,0.519,0.6124,1,0.8125,1,1,0.5,1,0.5,0.8333,0.4157,0.5357,0.7925,0.4854,0.25,0.0625,0.125,0.0625,0.125,0.375,0,0.5182,0.8857,0.0135,0.518,0.0442,0.1363,1,0.2771,0.5,0.5497,0.65,0.38,0,0.58,0,0,0,0,0.5236,0.697,0.783,0.9326,1
user_99,dest_59,save,2026-03-24 15:17:41.384000+00:00,History,2,0.8661,2.875786181,0.6987,0.4196,0.3098,0.588,0.1789,0.2978,0.415,0.6181,0.2353,0.2353,0.4118,0.3529,1,0.3006,0.6573,0.7921,0.9412,1,0.5,1,1,1,1,1,0.5357,0.7925,0.4854,0.1765,0.1176,0.2941,0.2353,0.0588,0.0588,0.0588,0.3722,0.5612,0.0992,0.3329,0.2095,0.6215,0.2123,0.241,0.5,0.6159,0.58,0.65,0.71,0.42,0,0,0,0,0.5631,0.978,0.694,0.8656,1
user_95,dest_44,view,2026-03-13 01:08:48.644000+00:00,Nature,0.5,0.4852,14.46528549,0.5717,0.6532,0.5027,0.4515,0.4191,0.2357,0.4755,0.3021,0.1,0.2,0.5,0.3,0,0.317,0.2642,0,0.4,0,0.5,0,0.5,0.6667,0.4157,0.4157,0.5263,0.5783,0,0.1,0.2,0.2,0.2,0.3,0,0,0.9283,0.3485,0.8571,0.4882,0.3468,1,1,0.2892,0.1,0.3974,0.52,0.38,0,0.71,0,0,0.65,0,0.5749,0.955,0.494,0.6951,1
user_59,dest_10,view,2026-03-24 22:53:49.579000+00:00,Sightseeing,0.5,0.8799,2.559024664,0.7957,0.1118,0.0888,0.8909,0.3301,0.8577,0.3885,0.6389,0.1,0.25,0.4,0.25,0,0.317,0.6996,0.7178,0.7,0.6667,1,0.5,0.5,1,1,0,0.2692,0.3963,0.3921,0.15,0.05,0.1,0.3,0.15,0.2,0.05,0.0882,0.6772,0.257,0.0783,0.3295,0.0726,0.5316,0.5422,0.3,0.6225,0.84,0.45,0,0.78,0,0,0.65,0,0.7459,0.968,0.847,0.8925,1
user_185,dest_83,trip_click,2026-02-28 11:34:17.764000+00:00,Sightseeing,1,0.2588,27.03092067,0.818,0.6459,0.4116,0.4264,0.3547,0.3372,0.3824,0.6815,0,0.2857,0.4286,0.0714,0,0.2771,0.4586,0.6407,0,0,0,0,0,0,0,0.4157,0.3438,0.6281,0.6542,0.0714,0.2143,0.2143,0.2857,0.0714,0.1429,0,0.9321,0.4409,0.0914,0.172,0.7496,0.2552,1,0.3133,0.4,0.7881,0.66,0,0,0.6,0,0.42,0,0.6309,0.4776,0.851,0.592,0.6608,1
user_157,dest_4,book,2026-02-26 12:36:06.800000+00:00,Nature,4,0.2347,28.98799201,0.5702,0.3675,0.3859,0.6207,0.3833,0.7555,0.2544,0.289,0.2222,0.2778,0.3333,0.3889,1,0.0947,0.7397,0.5606,0.4444,1,0.5,0,0.3333,0.3333,0.5,0,0.4146,0.8599,0.9693,0.1667,0.2222,0.1111,0.1667,0.1667,0.1111,0.0556,0.7628,0.2063,0.3877,0.2804,0.2959,0.6403,0.9661,0.7229,0.9,1,0.72,0,0,0.92,0,0.85,0,0,0.7324,0.27,0.468,0.3868,1
user_154,dest_43,save,2026-03-11 15:52:22.543000+00:00,Culture,2,0.4527,15.85169869,0.8384,0.8327,0.5339,0.4103,0.0692,0.1664,0.4675,0.7148,0.0714,0.3571,0.5,0.2857,1,1,0.3993,0.7921,0,0,0,0.4157,0,0,0.4157,0.4157,0.275,0.6281,0.9378,0.0714,0.5714,0,0.2857,0.0714,0,0,0.9191,0.1733,1,0.0731,0.7037,1,1,0.5301,0.6,0.8808,0.65,0.79,0.72,0,0,0,0,0,0.7206,0.836,0.681,0.8257,1
user_104,dest_1,view,2026-03-06 01:17:17.946000+00:00,History,0.5,0.342,21.45939079,0.8795,0.6217,0.5914,0.4802,0.3128,0.3139,0.3624,0.7225,0.0476,0.381,0.381,0.381,1,0.5347,0.6996,1,0.619,0.5,0.5,0.75,0.5,0.3333,1,0.4157,0.1935,0.3199,0.614,0.0952,0.0952,0.381,0.1905,0.1429,0.0952,0,0.2036,0.3828,0.0119,0.0332,0.0489,0.1375,1,0.9398,0.4,0.6556,0.9,0.72,0.96,0.55,0,0,0,0,0.8646,0.727,0.517,0.8925,0
user_198,dest_56,trip_click,2026-03-02 03:56:15.720000+00:00,Culture,1,0.2815,25.34899988,0.775,0.2854,0.1936,0.7434,0.3638,0.5087,0.2684,0.686,0.1579,0.2632,0.3684,0.2105,1,0.2135,0.7777,0.933,0.7895,1,0.5,0.5,0.8,1,1,0.4157,0.4054,0.7925,0.8385,0.1053,0.2105,0.1053,0.2632,0.1053,0.2105,0,0.029,0.1731,0.4696,0.6078,0.4592,0.0083,1,0.3855,0.5,0.6623,0.55,0.68,0.62,0,0,0,0.38,0.6309,0.4354,0.621,0.775,0.1252,1
user_162,dest_77,view,2026-03-04 20:36:35.670000+00:00,Beach,0.5,0.3222,22.65432454,0.62,0.183,0.0887,0.6521,0.375,0.5954,0.4831,0.487,0.2667,0.2667,0.4,0.4667,1,0.2235,0.6124,0.6407,0,0,0,0,0,0,0,0,0.4074,0.6281,0.4396,0.1333,0.1333,0.1333,0.1333,0.2667,0.1333,0.0667,0.6153,0.2694,0.1864,0.6515,0.1937,0.8589,1,0.5542,0.1,0.5166,0.38,0,0,0.48,0.74,0,0.68,0,0.5669,0.031,0.386,0.9939,0
user_164,dest_69,view,2026-03-10 15:50:13.216000+00:00,Sightseeing,0.5,0.4306,16.85319553,0.7816,0.208,0.0419,0.7304,0.4351,0.5974,0.6452,0.6383,0.0909,0.2727,0.5455,0.2727,0,0.3671,0.7777,0.4772,0.7727,0.8,0.5,1,0.8,0.7143,1,0.4157,0.3182,0.3963,0.1826,0.2273,0.0909,0.0909,0.2273,0.3182,0.0455,0,0.2376,0.469,0.2141,0.4021,0.1959,0.3162,1,0.3253,0.4,0.4834,0.7,0.55,0,0,0,0,0.65,0,0.5377,0.896,0.793,0,0
user_171,dest_31,view,2026-03-18 17:17:25.521000+00:00,Beach,0.5,0.6443,8.792636447,0.7676,0.4533,0.2818,0.732,0.2947,0.7597,0.3858,0.5203,0,0.4706,0.4118,0.2353,0,0.4607,0.6124,0.8638,0.5882,0.5,0.5,0,1,1,0.5,0.4157,0.6111,1,0.8037,0.2353,0.1176,0.0588,0.0588,0.1765,0.3529,0,0.0732,0.019,0.2673,0.7359,0.1741,0.2533,1,0.3494,0.8,0.7417,0.45,0.65,0,0,0.76,0,0.6,0,0.5436,0.117,0.301,0.9172,1
user_44,dest_43,trip_click,2026-03-13 16:16:31.790000+00:00,Culture,1,0.5007,13.834925,0.7065,0.2462,0.1075,0.6103,0.3358,0.6111,0.685,0.5485,0.1667,0.3333,0.3333,0.3889,1,0.2549,0.7397,0.8638,0.8333,0.6667,1,1,1,0.3333,1,1,0.275,0.6281,0.9378,0.1667,0.1667,0.0556,0.1111,0.1667,0.2778,0.0556,0.388,0.2762,0.02,0.1078,0.145,0.159,0.3679,0.5301,0.6,0.8808,0.65,0.79,0.72,0,0,0,0,0.6309,0.3831,0.354,0.649,0.5264,1
user_105,dest_1,view,2026-03-06 01:14:30.808000+00:00,History,0.5,0.342,21.46132525,0.7065,0.7,0.7545,0.4371,0.2696,0.2235,0.2072,0.4986,0.0588,0.1176,0.5882,0.1176,0,0.4607,0.6124,0.7921,0,0,0,0,0,0,0,0.4157,0.1935,0.3199,0.614,0.0588,0.0588,0.3529,0.2941,0.1176,0.1176,0,0.9578,0.0554,0.1347,0.2755,0.3734,0.1364,1,0.9398,0.4,0.6556,0.9,0.72,0.96,0.55,0,0,0,0,0.8738,0.735,0.309,0.8257,0
user_88,dest_51,save,2026-02-27 03:20:01.409000+00:00,Beach,2,0.242,28.37416552,0.4379,0.3662,0.3435,0.2284,0.765,0.4084,0.6738,0.1423,0,0.3571,0.5714,0.0714,0,0.6568,0.4586,0.7921,0,0.4157,0,0,0,0,0.4157,0.4157,0.3429,0.6738,0.7679,0,0.1429,0.2857,0.1429,0.4286,0,0,1,0.4297,0.4728,0.6623,0.098,1,1,0.3253,0.5,0.7285,0.35,0,0,0.48,0.71,0,0.66,0,0.6036,0.77,0.888,0.5532,1
user_20,dest_51,save,2026-03-13 19:40:02.817000+00:00,Beach,2,0.5043,13.69359367,0.5704,0.2021,0.3137,0.7468,0.506,0.4708,0.4682,0.3419,0.2143,0.3571,0.4286,0.4286,1,0.2771,0.5135,0.6407,0.6429,1,0.6667,0.6667,1,0.5,0.5,0.4157,0.3429,0.6738,0.7679,0.0714,0.2143,0.2143,0.0714,0.2857,0.1429,0,0.7485,0.293,0.17,1,0.1769,0.6005,1,0.3253,0.5,0.7285,0.35,0,0,0.48,0.71,0,0.66,0,0.5945,0.008,0.822,0.9681,1
user_22,dest_91,save_trip,2026-03-15 15:02:27.754000+00:00,Nature,3,0.5519,11.8863606,0.7671,0.5397,0.3568,0.6516,0.2728,0.3824,0.3664,0.6085,0.1765,0.2941,0.4118,0.4706,1,0.1331,0.6573,0.7178,0,0,0,0,0,0,0,0.4157,0.2667,0.4636,0.5725,0.2353,0.1176,0.2353,0.2353,0.1176,0.0588,0,0.3307,0.3738,0.0794,0.3837,0.3265,0.8375,1,0.506,0.5,0.6689,0.62,0.42,0,0.76,0,0,0.7,0,0.6762,0.391,0.604,0.9091,1
user_140,dest_17,save_trip,2026-03-08 23:50:06.662000+00:00,Adventure,3,0.3961,18.51993806,0.7389,0.647,0.5157,0.6815,0.3515,0.3633,0.4305,0.4524,0.1333,0.3333,0.4667,0.2667,1,0.2235,0.6124,0.8638,0.3333,0,0.5,0.6667,0,1,0,0.4157,0.3448,0.5783,0.5297,0.0667,0.2667,0.2,0.2,0.0667,0.2,0,0.5761,0.7536,0.2794,0.0145,0.6691,0.4799,1,0.6627,0.7,0.7815,0.55,0.8,0.65,0.62,0,0.87,0,0,0.8444,0.214,0.334,0.9172,1
user_118,dest_72,book,2026-03-07 13:02:46.679000+00:00,History,4,0.3684,19.9694749,0.6854,0.2631,0.2291,0.7669,0.1645,0.6024,0.1793,0.5953,0.1333,0.3333,0.2667,0.2667,1,0.4081,0.5646,0.4772,0.3333,0,0.4157,0.25,0.4,0.5,0.5,0.4157,0.5,0.8599,0.7311,0.1333,0,0.2667,0.3333,0.1333,0.1333,0,0.4073,1,0.5067,0.1674,0.3655,0.9203,1,0.2169,1,0.9338,0.5,0.6,0.66,0,0,0,0,0,0.3437,0.1,0.558,0.9091,1
user_160,dest_89,save,2026-03-15 10:00:54.901000+00:00,History,2,0.5462,12.09576862,0.8822,0.2137,0.3772,0.567,0.3392,0.4103,0.3173,0.867,0.1429,0.2857,0.2857,0.2857,1,0.6568,0.0989,0.4772,0.4286,0,1,0,0.4157,0.6667,0.4157,0.4157,0.56,0.7556,0.3428,0.2857,0.1429,0.1429,0,0.4286,0,0,0.4389,0.5958,0.4171,1,0.0254,1,1,0.5783,0.3,0.4834,0.78,0.8,0.85,0,0,0,0,0,0.5767,0.42,0.319,0.428,1
user_100,dest_71,trip_click,2026-03-20 07:22:43.271000+00:00,Adventure,1,0.6975,7.205625451,0.7636,0.2975,0.4855,0.5057,0.2416,0.1916,0.2229,0.7712,0,0.3333,0.5556,0.2222,0,0.0947,0.2642,0.4772,0.3333,0,0.5,0,0.4157,0.5,0.5,0.4157,0.5806,0.8908,0.614,0.2222,0.2222,0.1111,0,0.2222,0.2222,0,0.6348,0.4668,0.6529,1,0.5968,0.2485,1,0.5904,0.3,0.5762,0.55,0,0,0,0.72,0.76,0.48,0.6309,0.4373,0.45,0.876,0.9876,1
user_170,dest_67,trip_click,2026-02-27 15:51:18.180000+00:00,History,1,0.2484,27.85244363,0.7834,0.3881,0.2207,0.6136,0.3448,0.6127,0.3178,0.6588,0.1765,0.3529,0.2353,0.3529,1,0.3006,0.6124,0.8638,0.3529,0,0.4,0.6667,0.3333,0.5,0,0.4157,0.3438,0.6281,0.6542,0.0588,0.2941,0.1765,0.1765,0.1176,0.1765,0,0.2454,0.1244,0.3125,0.1646,0.8466,0.0156,1,0.3494,0.5,0.6159,0.65,0.5,0.72,0,0,0,0,1,0.4444,0.82,0.486,0.7673,1
user_68,dest_87,trip_click,2026-03-02 15:09:38.903000+00:00,Culture,1,0.2882,24.88137045,0.7635,0.4522,0.4022,0.4235,0.2424,0.4141,0.3227,0.6882,0.1538,0.2308,0.5385,0.2308,0,0.1199,0.5135,0.7178,0,0,0,0,0,0,0.4157,0.4157,0.425,0.8599,0.9378,0.2308,0.2308,0.2308,0.0769,0.2308,0,0,0.5985,0.2972,0.0753,0.1758,0.4107,1,1,0.0723,0.5,0.7682,0.57,0.63,0.4,0,0,0,0,0.6309,0.4528,0.709,0.805,0.8149,1
user_142,dest_47,save_trip,2026-03-26 06:32:32.956000+00:00,Adventure,3,0.9399,1.24046706,0.73,0.4456,0.4074,0.2656,0.5634,0.6336,0.5274,0.503,0,0.4545,0.2727,0.1818,0,0.489,0.3348,1,0.6364,0.4157,1,0.5,1,0.6667,0.5,0.4157,0.4545,0.7925,0.6932,0,0.0909,0.3636,0.0909,0.2727,0.1818,0,1,0.6364,0.0758,0.6013,0.0285,0.0428,1,0.6024,0.5,0.6887,0.72,0,0,0.65,0,0.78,0,0,0.5815,0,0.363,0.7541,1
user_56,dest_31,trip_click,2026-03-12 00:32:31.501000+00:00,Beach,1,0.4609,15.4904839,0.5218,0.0988,0.1541,0.6201,0.5064,0.5842,0.7193,0.2848,0.0714,0.5,0.1429,0.5,1,0.4718,0.5646,0.7178,0,0,0.4157,0,0,0,0,0.4157,0.6111,1,0.8037,0.1429,0,0.1429,0.2143,0.3571,0.1429,0,0.6894,1,0.6097,0.1587,0.0943,0.3407,1,0.3494,0.8,0.7417,0.45,0.65,0,0,0.76,0,0.6,0.6309,0.5515,0.766,0.793,0.8036,1
user_172,dest_41,trip_click,2026-03-10 20:07:38.580000+00:00,Nature,1,0.4344,16.67442975,0.6272,0.4737,0.5153,0.4365,0.2985,0.2687,0.4033,0.4672,0.2222,0.1667,0.3889,0.3333,1,0.2549,0.6573,1,0,0.4157,0,0,0,0,0,0.4157,0.3333,0.5783,0.5725,0,0.2778,0.1667,0.1667,0.2778,0.1111,0,1,0.1855,0.3773,0.0064,0.4483,0.2921,1,0.3735,0.5,0.6424,0.52,0,0,0.78,0,0.7,0,0.6309,0.441,0.768,0.796,0.726,1
user_11,dest_78,book,2026-03-10 16:12:24.481000+00:00,Sightseeing,4,0.4309,16.83778737,0.8482,0.6087,0.6046,0.4275,0.0215,0.2027,0.1686,0.8395,0.1,0.15,0.5,0.15,0,0.4529,0.7397,0.933,0.5,0.4286,1,0.5714,0.5,0.4157,0,0.4157,0.2903,0.5238,0.614,0.35,0.05,0.35,0.2,0,0.05,0,0.1091,0.9262,0.0319,0.1103,1,0.0228,1,0.1084,0.5,0.7285,0.6,0.38,0.55,0,0,0,0,0,0.5344,0.255,0.686,0.8036,1
user_98,dest_100,save_trip,2026-03-07 23:19:52.502000+00:00,History,3,0.3764,19.54093528,0.7221,0.6492,0.5616,0.3833,0.2652,0.1348,0.2517,0.6248,0.125,0.5,0.25,0.4167,1,0.2939,0.9127,0.7178,0.3333,0.2,0.6,0.4286,0,0.25,0.4157,0.4157,0.4643,0.7162,0.4854,0.2083,0.2083,0.2917,0.125,0.1667,0,0,0.4119,0.1625,0.2299,0.7247,0.4757,1,1,0.1205,0.3,0.5166,0.42,0,0.58,0.52,0,0,0,0,0.429,0.132,0.304,0.6008,1
user_154,dest_4,view,2026-03-08 21:37:37.912000+00:00,Nature,0.5,0.3943,18.61193748,0.8384,0.8327,0.5339,0.4103,0.0692,0.1664,0.4675,0.7148,0.0714,0.3571,0.5,0.2857,1,1,0.3993,0.7921,0,0,0,0.4157,0,0,0.4157,0.4157,0.4146,0.8599,0.9693,0.0714,0.5714,0,0.2857,0.0714,0,0,0.9191,0.1733,1,0.0731,0.7037,1,1,0.7229,0.9,1,0.72,0,0,0.92,0,0.85,0,0,0.5544,0.836,0.681,0.8257,0
user_8,dest_12,view,2026-02-27 07:46:43.989000+00:00,Adventure,0.5,0.2443,28.18895047,0.7379,0.5762,0.4086,0.465,0.2094,0.3924,0.3011,0.6219,0.1111,0.2222,0.5556,0.2222,0,0.4081,0.6573,0.933,0.3889,0,0.5,0.5,0.5,0.25,0.5,0.4157,0.5789,1,0.8724,0.1111,0.3333,0.1111,0.1111,0.2222,0.1111,0,0.1807,0.1265,0.3211,0.3812,0.0406,0.8445,1,0.6867,0.4,0.6887,0.48,0,0,0,0.84,0.86,0.65,0,0.5305,0.197,0.349,0.9544,1
user_92,dest_13,trip_click,2026-03-23 09:50:47.183000+00:00,Nature,1,0.8145,4.102802396,0.8449,0.5431,0.5328,0.4529,0.1483,0.448,0.1268,0.7815,0,0.4,0.4,0.0667,0,0.2235,0.5646,1,0,0,0,0,0,0.4157,0,0.4157,0.3077,0.4636,0.3921,0.1333,0.2,0.2667,0.2,0,0.2,0,0.1163,0.206,0.439,0.0595,1,0.0093,1,0.7349,0.5,0.4967,0.55,0,0,0.88,0,0.75,0,0.6309,0.5841,0.392,0.748,0.6008,1
user_97,dest_33,view,2026-03-25 14:25:21.899000+00:00,History,0.5,0.9088,1.912122813,0.7922,0.3853,0.2833,0.8571,0.1271,0.2831,0.4145,0.7036,0.1154,0.3077,0.5,0.3462,1,0.2306,0.943,0.933,0,0,0,0,0,0,0,0.4157,0.3333,0.4636,0.2915,0.2308,0.1538,0.2308,0.2692,0.0385,0.0769,0,0.4419,0.1671,0.0659,0.009,0.7993,0.2691,1,0.3976,0.4,0.5563,0.62,0.68,0.77,0,0,0,0,0,0.4922,0.767,0.673,0.9681,0
user_173,dest_65,trip_click,2026-03-11 00:20:13.571000+00:00,Nature,1,0.4383,16.49902476,0.8854,0.64,0.5604,0.3968,0.2864,0.3768,0.3907,0.7401,0.1111,0.2222,0.5556,0.2778,0,0.5553,0.6996,0.933,0.4444,0,0.5,0.5714,0,1,1,0.4157,0.375,0.5238,0.2915,0.0556,0.2222,0.3889,0.2222,0.0556,0.0556,0,0.6966,0.2322,0.2664,0.0574,1,0.8759,1,0.4217,0.4,0.4768,0.58,0,0,0.73,0,0.38,0.65,0.6309,0.5846,0.343,0.305,0.2829,1
user_18,dest_31,save_trip,2026-03-03 11:02:45.581000+00:00,Beach,3,0.3004,24.05282094,0.7067,0.4386,0.1832,0.5758,0.6364,0.4662,0.6783,0.4495,0.0526,0.2632,0.5263,0.2105,0,0.3605,0.7397,0.7178,0.5789,0.5,0.5,0.3333,0.75,0.6667,0.5,0.4157,0.6111,1,0.8037,0.1053,0.1053,0.1579,0.2105,0.3158,0.1053,0,0.2734,0.2451,0.1251,0.3841,0.5412,0.1441,1,0.3494,0.8,0.7417,0.45,0.65,0,0,0.76,0,0.6,0.6309,0.6897,0.851,0.492,0.9614,1
user_132,dest_14,book,2026-02-25 20:30:23.642000+00:00,Sightseeing,4,0.227,29.65863042,0.9861,0.2209,0.0586,0.9266,0.0861,0.5736,0.3907,0.9994,0.1667,0.0833,0.4167,0.25,0,0.4081,0.3993,1,0.1667,0,0,1,0,1,0,0.4157,0.5,0.7925,0.5725,0.25,0.0833,0.0833,0.3333,0.0833,0.1667,0,0.4513,0.5358,0.8492,0.0094,0.4001,0.2096,1,0.5301,0.3,0.5298,0.83,0,0,0.68,0,0.45,0,0.6309,0.7586,0.475,0.688,0.3868,1
user_16,dest_30,save_trip,2026-03-24 02:59:40.130000+00:00,Adventure,3,0.8442,3.388300694,0.5107,0.3827,0.4838,0.672,0.1708,0.2181,0.297,0.3489,0.0588,0.3529,0.4118,0.3529,1,0.3006,0.5646,0.4772,0.5882,0,0.75,0.4,0.75,1,1,0.4157,0.6667,0.7556,0.1245,0.1176,0.2353,0.2941,0.2353,0.0588,0.0588,0,0.4206,0.1519,0.0439,0.3389,0.2106,0.1168,1,0.5422,0.2,0.5166,0.48,0,0,0.7,0,0.83,0,0,0.4598,0.742,0.349,0.8362,1
user_188,dest_66,view,2026-03-21 18:33:24.656000+00:00,Culture,0.5,0.7505,5.739868681,0.7897,0.4015,0.2792,0.5848,0.4193,0.7287,0.5129,0.5575,0.0714,0.2857,0.5714,0.3571,0,1,0.3348,1,0.5714,1,0.6667,0.5,0.4157,0.4157,0.5,0.4157,0.3684,0.7556,0.8724,0.0714,0.2143,0.1429,0,0,0.5714,0,0.1508,0.1979,0.5884,1,1,0.0243,1,0.3855,0.6,0.9073,0.6,0.74,0.68,0,0,0,0,0,0.4877,0.583,0.378,0.8036,1
user_73,dest_91,book,2026-03-08 01:49:51.491000+00:00,Nature,4,0.3784,19.43678031,0.6968,0.3697,0.2376,0.6579,0.3305,0.384,0.5189,0.5489,0.2105,0.2105,0.4737,0.2632,1,0.2135,0.7397,0.8638,0.6316,1,0.6667,1,0,0.3333,0.4157,0.4157,0.2667,0.4636,0.5725,0.2105,0.1579,0.2632,0.2105,0.1579,0,0,0.1368,0.1151,0.0254,0.2155,0.0306,1,1,0.506,0.5,0.6689,0.62,0.42,0,0.76,0,0,0.7,0,0.675,0.512,0.846,0.8838,1
user_10,dest_49,trip_click,2026-03-10 12:03:22.335000+00:00,History,1,0.4272,17.01072888,0.6953,0.367,0.3934,0.5454,0.4824,0.4442,0.473,0.4899,0.1176,0.1176,0.5882,0.1176,0,0.3006,0.6573,0.6407,0.5882,1,0.5,0.6,0.75,0.3333,0.5,0.4157,0.475,0.9201,0.9378,0.0588,0.1176,0.2941,0.2353,0.1765,0.1176,0,0.7324,0.3404,0.1609,0.243,0.4003,0.5379,1,0.2048,0.4,0.7417,0.45,0,0.7,0.65,0,0.52,0,0.6309,0.5744,0.202,0.862,0.1252,1
user_62,dest_84,view,2026-03-21 00:25:04.979000+00:00,Sightseeing,0.5,0.7227,6.495651979,0.5857,0.3771,0.321,0.6494,0.4012,0.3995,0.5156,0.3528,0.5,0.0714,0.4286,0.5714,1,0.4718,0.3993,0.8638,0.5714,0,0.6667,1,0.4157,0.6,0,1,0.3448,0.5783,0.5297,0.0714,0.2143,0.1429,0,0.3571,0.1429,0.0714,0.224,0.4856,0.6252,1,0.1329,0.0016,0.7775,0.4458,0.3,0.6093,0.77,0.4,0,0.72,0,0,0.55,0,0.6409,0.845,0.701,0.5264,0
user_86,dest_47,save,2026-03-06 17:10:25.336000+00:00,Adventure,2,0.3535,20.7974997,0.8697,0.3665,0.1081,0.7842,0.1389,0.5624,0.6915,0.743,0.0909,0.1818,0.3636,0.1818,0,0.2405,0.2642,0.4772,0,0,0,0,0,0,0,0.4157,0.4545,0.7925,0.6932,0.0909,0.2727,0.0909,0.1818,0.1818,0.1818,0,0.4876,0.0682,0.5821,0.0715,0.1934,0.4099,1,0.6024,0.5,0.6887,0.72,0,0,0.65,0,0.78,0,0,0.7165,0.174,0.853,0,1
user_159,dest_86,save,2026-03-24 18:40:42.656000+00:00,Culture,2,0.8722,2.734799236,0.5963,0.2373,0.1658,0.3347,0.6339,0.8378,0.541,0.397,0,0.4,0.3333,0.1333,0,0.4081,0.5135,0.7921,0.4,0.4157,0.5,0.5,0,0,0.6,0.4157,0.5,0.7162,0.3921,0,0.2667,0.1333,0.0667,0.2,0.3333,0,1,0.0943,0.2066,0.8483,0.1047,0.2882,1,0.2048,0.2,0.4967,0.58,0.64,0.42,0,0,0,0,0,0.2996,0.091,0.511,0.6951,1
user_27,dest_77,view,2026-03-13 03:35:28.828000+00:00,Beach,0.5,0.4876,14.3634315,0.7946,0.3634,0.4515,0.748,0.1995,0.6906,0.2055,0.611,0,0.1765,0.6471,0.0588,0,0.3006,0.6573,0.7178,0,0,0,0,0,0,0,0.4157,0.4074,0.6281,0.4396,0.0588,0.2941,0.1176,0.2353,0.1176,0.1765,0,0.3926,0.1718,0.2022,0.1431,0.4239,0.1166,1,0.5542,0.1,0.5166,0.38,0,0,0.48,0.74,0,0.68,0,0.4824,0.258,0.609,0.9172,0
user_126,dest_82,view,2026-03-23 08:27:09.203000+00:00,Nature,0.5,0.8122,4.160880868,0.7944,0.3991,0.5187,0.752,0.0436,0.4217,0.0277,0.7315,0.0667,0.2,0.4667,0.0667,0,0.4081,0.6124,0.7178,0.5333,0.3333,0.5,0.4,1,0.4157,0.5,0.4157,0.4848,0.8272,0.6932,0.2,0.1333,0.3333,0.2,0,0.1333,0,0.2693,0.858,0.128,0.1435,1,0.5052,1,0.3133,0.3,0.6159,0.5,0,0,0.69,0,0.6,0,0,0.5726,0.891,0.811,0.8362,1
user_112,dest_32,view,2026-03-10 05:23:20.756000+00:00,Adventure,0.5,0.4213,17.28852493,0.8721,0.1348,0.0142,0.8814,0.3022,0.5591,0.7785,0.7594,0,0.2727,0.4545,0.0909,0,0.2405,0.3348,0.8638,0.5455,0,0.5,0.4157,0.6667,1,1,0,0.4286,0.6738,0.4854,0.0909,0.1818,0,0.2727,0.1818,0.0909,0.1818,0.2084,0.0115,1,0.1955,0.9505,0.5962,0.7825,0.5422,0.4,0.6026,0.58,0,0,0.72,0.78,0.84,0,0,0.8007,0.222,0.531,0.6951,1
